\lambda [nm]	
1067.439941	0.001958193
1067.619995	0.001950564
1067.800049	0.00201012
1067.97998	0.001961649
1068.160034	0.001993128
1068.339966	0.001978152
1068.52002	0.001908758
1068.699951	0.001964671
1068.880005	0.001940333
1069.060059	0.001991245
1069.23999	0.001969102
1069.420044	0.00195438
1069.599976	0.001961006
1069.780029	0.001936421
1069.959961	0.001966008
1070.140015	0.001963742
1070.319946	0.001964644
1070.5	0.001948948
1070.680054	0.001996017
1070.859985	0.00192003
1071.040039	0.001908412
1071.219971	0.001932865
1071.400024	0.001905285
1071.579956	0.00188066
1071.76001	0.001912084
1071.939941	0.00191856
1072.119995	0.001897025
1072.300049	0.001906286
1072.47998	0.001850425
1072.660034	0.001888608
1072.839966	0.001861787
1073.02002	0.001883705
1073.199951	0.001886513
1073.380005	0.001881293
1073.560059	0.001865868
1073.73999	0.001880583
1073.920044	0.00182955
1074.099976	0.001848154
1074.280029	0.001842443
1074.459961	0.001786765
1074.640015	0.001836912
1074.819946	0.001850328
1075	0.001815563
1075.180054	0.001877096
1075.359985	0.001819065
1075.540039	0.001786099
1075.719971	0.001810999
1075.900024	0.001784557
1076.079956	0.001752593
1076.26001	0.001791271
1076.439941	0.001791379
1076.619995	0.001757752
1076.800049	0.001788425
1076.97998	0.001730167
1077.160034	0.001799679
1077.339966	0.00182749
1077.52002	0.001731021
1077.699951	0.001781173
1077.880005	0.001747157
1078.060059	0.001733327
1078.23999	0.001755777
1078.420044	0.00175086
1078.599976	0.001766547
1078.780029	0.001763354
1078.959961	0.001766517
1079.140015	0.001705223
1079.319946	0.001755197
1079.5	0.001749412
1079.680054	0.001689264
1079.859985	0.001750369
1080.040039	0.001767388
1080.219971	0.001773435
1080.400024	0.001714706
1080.579956	0.001737685
1080.76001	0.001688845
1080.939941	0.001708311
1081.119995	0.001768422
1081.300049	0.001715988
1081.47998	0.001751655
1081.660034	0.001698108
1081.839966	0.001706235
1082.02002	0.001734632
1082.199951	0.001717863
1082.380005	0.001707641
1082.560059	0.001787606
1082.73999	0.00175874
1082.920044	0.001758562
1083.099976	0.001738671
1083.280029	0.001693445
1083.459961	0.001771303
1083.640015	0.001744963
1083.819946	0.001715239
1084	0.001769397
1084.180054	0.001683066
1084.359985	0.001771924
1084.540039	0.001761865
1084.719971	0.001697056
1084.900024	0.0017713
1085.079956	0.00177596
1085.26001	0.001755087
1085.439941	0.001759094
1085.619995	0.001751713
1085.800049	0.001809393
1085.97998	0.001808569
1086.160034	0.001806123
1086.339966	0.001766882
1086.52002	0.001811038
1086.699951	0.001797364
1086.880005	0.001730963
1087.060059	0.001790195
1087.23999	0.001814056
1087.420044	0.00179108
1087.599976	0.001825227
1087.780029	0.001813704
1087.959961	0.001876853
1088.140015	0.001823598
1088.319946	0.00183976
1088.5	0.001879012
1088.680054	0.001907901
1088.859985	0.001880662
1089.040039	0.001889848
1089.219971	0.001835884
1089.400024	0.001919159
1089.579956	0.00195321
1089.76001	0.001918999
