\lambda [nm]	
1100.02002	0.004088625
1100.199951	0.004146757
1100.380005	0.004112665
1100.560059	0.0041879
1100.73999	0.00421085
1100.920044	0.00421009
1101.099976	0.004290746
1101.280029	0.0042911
1101.459961	0.004306826
1101.640015	0.004284861
1101.819946	0.004350383
1102	0.004350469
1102.180054	0.004419798
1102.359985	0.004334881
1102.540039	0.004361067
1102.719971	0.004403642
1102.900024	0.004444014
1103.079956	0.004414721
1103.26001	0.004431004
1103.439941	0.004423191
1103.619995	0.004414166
1103.800049	0.004497648
1103.97998	0.004469485
1104.160034	0.00450617
1104.339966	0.004498791
1104.52002	0.004560105
1104.699951	0.004498939
1104.880005	0.004520107
1105.060059	0.004522676
1105.23999	0.00455892
1105.420044	0.004497333
1105.599976	0.004563219
1105.780029	0.004560418
1105.959961	0.004535856
1106.140015	0.004549755
1106.319946	0.004574319
1106.5	0.004535513
1106.680054	0.004515154
1106.859985	0.004556287
1107.040039	0.004541163
1107.219971	0.004540925
1107.400024	0.004568023
1107.579956	0.004575873
1107.76001	0.004520901
1107.939941	0.004555025
1108.119995	0.004540823
1108.300049	0.004526276
1108.47998	0.004584062
1108.660034	0.004563296
1108.839966	0.004523723
1109.02002	0.004513389
1109.199951	0.004527872
1109.380005	0.004525524
1109.560059	0.004524539
1109.73999	0.004545955
1109.920044	0.004503986
1110.099976	0.004505466
1110.280029	0.00450783
1110.459961	0.004497675
1110.640015	0.00451366
1110.819946	0.00446768
1111	0.004456874
1111.180054	0.00446091
1111.359985	0.00455054
1111.540039	0.004513091
1111.719971	0.004444312
1111.900024	0.004495846
1112.079956	0.004490171
1112.26001	0.004453035
1112.439941	0.004468935
1112.619995	0.004465501
1112.800049	0.004451714
1112.97998	0.004473394
1113.160034	0.004439463
1113.339966	0.004461552
1113.52002	0.004510699
1113.699951	0.004466487
1113.880005	0.004480931
1114.060059	0.004442629
1114.23999	0.004506441
1114.420044	0.004467022
1114.599976	0.004483927
1114.780029	0.004475609
1114.959961	0.004505169
1115.140015	0.004495455
1115.319946	0.004468895
1115.5	0.004481272
1115.680054	0.004480626
1115.859985	0.004534278
1116.040039	0.004518695
1116.219971	0.004480606
1116.400024	0.004474652
1116.579956	0.004499776
1116.76001	0.004500547
1116.939941	0.00453553
1117.119995	0.004524637
1117.300049	0.004539837
1117.47998	0.004577432
1117.660034	0.004548529
1117.839966	0.00455329
1118.02002	0.004533009
1118.199951	0.004580081
1118.380005	0.00459331
1118.560059	0.004604881
1118.73999	0.004610747
1118.920044	0.004568835
1119.099976	0.004644949
1119.280029	0.004632844
1119.459961	0.004604616
1119.640015	0.004661072
