\lambda [nm]	
1085.619995	0.00101655
1085.800049	0.001030829
1085.97998	0.001085337
1086.160034	0.001056606
1086.339966	0.001028109
1086.52002	0.001033544
1086.699951	0.001034626
1086.880005	0.001000264
1087.060059	0.001054809
1087.23999	0.001047526
1087.420044	0.001044267
1087.599976	0.00101494
1087.780029	0.001016897
1087.959961	0.001026453
1088.140015	0.00105131
1088.319946	0.000994525
1088.5	0.00106918
1088.680054	0.00107236
1088.859985	0.00106213
1089.040039	0.001047581
1089.219971	0.001020163
1089.400024	0.001032291
1089.579956	0.001059698
1089.76001	0.001043287
1089.939941	0.001012365
1090.119995	0.000991364
1090.300049	0.00105092
1090.47998	0.001026885
1090.660034	0.001030449
1090.839966	0.0010381
1091.02002	0.001000072
1091.199951	0.001084336
1091.380005	0.001025021
1091.560059	0.001058303
1091.73999	0.001040066
1091.920044	0.001140989
1092.099976	0.001072709
1092.280029	0.001078697
1092.459961	0.001045224
1092.640015	0.00103789
1092.819946	0.001012661
1093	0.001007223
1093.180054	0.001085369
1093.359985	0.001092227
1093.540039	0.001102369
1093.719971	0.001070758
1093.900024	0.001080879
1094.079956	0.001038712
1094.26001	0.001025779
1094.439941	0.00110535
1094.619995	0.001058366
1094.800049	0.001061752
1094.97998	0.001077702
1095.160034	0.001076648
1095.339966	0.001059444
1095.52002	0.001073798
1095.699951	0.00105806
1095.880005	0.001068139
1096.060059	0.001067473
1096.23999	0.001039206
1096.420044	0.00111118
1096.599976	0.001045625
1096.780029	0.001058522
1096.959961	0.00106357
1097.140015	0.001102542
1097.319946	0.001128385
1097.5	0.001071524
1097.680054	0.001134949
1097.859985	0.001140722
1098.040039	0.001051671
1098.219971	0.001119073
1098.400024	0.001083971
1098.579956	0.001114043
1098.76001	0.001179493
1098.939941	0.001130624
1099.119995	0.001111249
1099.300049	0.001121536
1099.47998	0.001065543
1099.660034	0.001127788
1099.839966	0.001154849
1100.02002	0.001108644
1100.199951	0.001136652
1100.380005	0.001110347
1100.560059	0.001149595
1100.73999	0.001164539
1100.920044	0.001141486
1101.099976	0.001188968
1101.280029	0.001136409
1101.459961	0.001124575
1101.640015	0.001114577
1101.819946	0.001174613
1102	0.001176358
1102.180054	0.001186302
1102.359985	0.001139162
1102.540039	0.001150762
1102.719971	0.001154285
1102.900024	0.001202485
1103.079956	0.001155653
1103.26001	0.001175672
1103.439941	0.001152654
1103.619995	0.001210645
1103.800049	0.001182363
1103.97998	0.001234083
1104.160034	0.001207251
1104.339966	0.001223771
1104.52002	0.00119823
1104.699951	0.001207767
1104.880005	0.00119482
1105.060059	0.001244015
1105.23999	0.001280279
1105.420044	0.00123995
1105.599976	0.001241346
1105.780029	0.001277224
1105.959961	0.001243168
1106.140015	0.001267247
1106.319946	0.001284062
1106.5	0.001256021
1106.680054	0.00128898
1106.859985	0.001327552
1107.040039	0.001298541
1107.219971	0.001276317
1107.400024	0.001304031
1107.579956	0.001325517
1107.76001	0.001310967
1107.939941	0.001321488
1108.119995	0.001342685
1108.300049	0.001295787
1108.47998	0.001360731
1108.660034	0.001395693
1108.839966	0.00139179
1109.02002	0.001403106
1109.199951	0.001369584
1109.380005	0.001376781
1109.560059	0.001404666
1109.73999	0.001388979
